TOV_POS,TT100,TT101,TT102,TT103,TT104,TT105,TT106,TT108,TT109,TT110,TT112,TT119,TT120,TT121,TT122,TT123,TT124,TT125,TT126,TT210,TT212,GEN_POT_ATT_KW,GEN_TENSIONE,CPT104,CPT105,DPT113,IC113,ST102,XT101,TT127,TT128,TT129,TT130,FCV134,TOVSPOS,TOFS,XT100,PT212,Fault
99.714,302.662,258.728,284.196,54.016,93.121,16.644,279.072,267.23,209.084,242.741,95.835,128.335,58.695,58.007,67.681,58.478,62.618,60.147,61.647,56.136,64.181,1052.68,666.082,10.619,0.226,2799.549,920.074,3009.728,0.077,125.094,244.927,217.495,194.15,100.0,99.554,1000.0,0.481,331.622,0
99.652,300.044,257.294,282.134,53.57,92.431,16.744,276.681,265.3,207.474,240.497,94.903,127.239,58.221,57.881,67.699,57.322,61.422,58.956,61.917,55.937,63.571,1023.502,669.314,10.34,0.22,2799.712,904.647,3009.049,0.076,124.147,243.129,215.65,192.643,100.0,99.54,1000.0,0.476,331.996,0
99.683,300.01,257.17,282.05,53.254,93.03,17.572,276.542,265.174,207.07,240.242,94.958,127.372,58.65,58.209,68.091,57.444,61.491,59.032,64.924,56.482,64.039,1022.001,667.71,10.339,0.221,2799.079,904.621,3009.783,0.074,124.525,245.486,217.433,192.567,100.0,99.537,1000.0,0.479,331.982,0
99.578,298.609,256.557,280.986,53.426,92.96,17.321,275.466,264.422,206.5,239.48,95.021,126.979,58.555,58.042,67.879,57.05,61.087,58.611,62.273,56.388,63.793,1001.067,666.809,10.201,0.221,2799.53,897.581,3009.529,0.074,125.137,244.29,217.455,191.928,100.0,99.535,1000.0,0.472,332.193,0
99.621,299.446,257.094,281.668,53.514,92.989,16.197,276.319,264.985,207.17,240.293,95.289,127.299,58.097,57.434,67.285,56.579,60.644,58.155,60.783,55.735,63.351,1008.591,668.691,10.273,0.223,2799.616,901.532,3008.977,0.073,125.208,245.501,218.204,192.47,100.0,99.463,1000.0,0.493,331.28,0
99.52,302.368,258.906,284.032,57.03,93.593,15.692,279.058,267.102,209.415,242.945,96.649,128.815,58.374,57.335,67.005,57.655,61.919,59.459,61.213,55.632,63.816,1032.984,668.133,10.566,0.234,2800.243,917.844,3008.68,0.074,125.055,248.359,219.388,194.617,100.0,99.447,1000.0,0.509,331.72,0
99.456,303.3,259.39,284.762,54.106,93.421,15.464,279.84,267.592,209.892,243.636,96.266,128.791,58.565,57.26,66.898,57.94,62.175,59.699,60.266,56.069,64.063,1049.363,668.5,10.643,0.231,2799.977,921.518,3007.83,0.075,124.557,250.161,220.29,194.828,100.0,99.448,1000.0,0.515,331.301,0
99.441,302.618,259.028,284.282,53.852,93.244,16.743,279.407,267.192,209.198,243.232,96.124,128.662,59.448,58.234,67.874,59.003,63.165,60.658,59.474,56.638,64.791,1041.653,668.69,10.58,0.23,2800.056,918.292,3009.946,0.075,124.447,246.344,217.787,194.622,100.0,99.44,1000.0,0.523,331.478,0
99.454,302.26,258.857,283.974,53.29,93.364,16.701,279.105,266.925,209.385,242.968,96.007,128.546,59.523,58.066,67.852,58.68,62.847,60.352,60.112,57.06,64.972,1037.076,669.372,10.538,0.229,2799.98,916.019,3010.232,0.074,124.814,249.406,220.253,194.407,100.0,99.455,1000.0,0.517,331.815,0
99.467,297.401,256.067,280.215,53.096,92.455,15.805,274.673,263.29,206.004,238.863,94.579,126.382,57.564,57.279,67.319,55.582,59.607,57.119,57.966,55.401,62.718,980.54,669.106,10.032,0.22,2799.669,888.13,3009.654,0.073,126.237,243.44,217.935,191.0,100.0,99.432,1000.0,0.502,331.333,0
99.459,295.647,255.138,278.887,53.779,92.68,15.788,273.235,262.258,205.259,237.582,94.506,125.891,57.607,57.22,67.278,54.942,58.908,56.401,59.95,55.343,62.571,956.393,669.372,9.862,0.219,2799.491,879.418,3008.706,0.073,126.992,243.014,218.427,190.116,100.0,99.433,1000.0,0.493,331.092,0
99.463,299.674,257.437,282.098,54.07,92.767,16.812,277.011,265.104,207.588,240.963,95.313,127.579,58.306,57.873,67.296,56.775,60.839,58.272,58.749,55.692,63.456,1004.165,668.676,10.26,0.225,2800.049,901.086,3010.065,0.073,125.039,245.151,218.014,192.794,100.0,99.454,1000.0,0.506,331.278,0
99.437,302.45,259.002,284.327,54.127,93.154,16.449,279.617,267.011,209.186,243.328,95.957,128.654,58.11,57.821,66.732,57.498,61.616,58.98,60.466,55.196,63.323,1036.515,669.899,10.54,0.23,2800.361,915.884,3009.629,0.074,123.938,246.057,217.147,194.595,100.0,99.443,1000.0,0.526,330.681,0
99.462,301.909,258.775,283.927,54.395,93.2,16.676,279.252,266.658,209.057,242.983,96.018,128.632,58.291,57.735,66.69,57.122,61.187,58.567,59.681,55.626,63.657,1027.036,670.352,10.483,0.23,2800.061,912.851,3009.334,0.073,124.281,246.094,217.494,194.356,100.0,99.463,1000.0,0.526,330.672,0
99.474,301.869,258.712,283.956,53.863,92.9,16.923,279.182,266.539,208.765,242.872,95.436,128.298,58.483,57.899,66.799,57.515,61.607,58.994,59.548,55.809,63.793,1031.973,667.595,10.464,0.226,2800.129,911.746,3009.137,0.073,123.788,245.654,217.085,194.199,100.0,99.471,1000.0,0.526,330.889,0
99.441,302.182,258.966,284.22,53.893,93.312,16.827,279.527,266.733,209.255,243.209,95.856,128.532,58.68,58.103,67.078,57.831,61.921,59.276,59.69,55.715,63.821,1029.873,669.666,10.492,0.23,2800.064,913.309,3009.515,0.073,124.185,247.057,218.149,194.537,100.0,99.452,1000.0,0.526,330.605,0
99.447,301.241,258.507,283.52,54.166,93.362,16.846,278.776,266.101,208.882,242.51,95.854,128.328,58.745,58.347,67.45,57.671,61.704,59.044,60.101,55.965,63.837,1014.982,668.504,10.392,0.23,2800.219,908.191,3009.8,0.073,124.658,246.931,218.558,194.122,100.0,99.47,1000.0,0.533,330.44,0
99.499,299.527,257.57,282.188,53.981,93.118,17.554,277.196,264.848,207.885,241.101,95.525,127.811,59.064,58.632,67.887,57.257,61.15,58.487,59.164,56.468,64.123,992.271,668.436,10.213,0.228,2800.197,898.454,3009.048,0.072,125.225,245.84,218.444,193.09,100.0,99.503,1000.0,0.524,330.613,0
99.588,298.097,256.738,281.129,54.141,92.662,17.678,275.617,263.609,206.518,239.694,94.774,126.853,58.77,58.647,68.037,56.711,60.543,57.895,60.182,56.291,63.674,977.744,671.796,10.048,0.223,2799.618,889.07,3008.682,0.073,124.919,243.501,216.691,192.033,100.0,99.477,1000.0,0.515,330.853,0
99.582,301.025,258.531,283.505,54.067,93.306,17.49,278.646,265.807,208.65,242.312,95.746,128.3,59.492,58.736,67.888,58.261,62.188,59.526,60.766,56.811,64.656,1007.945,670.586,10.34,0.23,2800.398,905.308,3008.904,0.073,124.181,246.731,217.974,194.022,100.0,99.499,1000.0,0.528,331.003,0
99.518,301.452,258.803,283.891,54.639,93.216,17.527,279.155,266.085,208.916,242.767,95.912,128.529,59.542,58.769,67.904,58.459,62.404,59.735,60.115,56.914,64.778,1011.069,671.917,10.379,0.231,2800.458,907.386,3008.985,0.073,124.099,246.482,217.622,194.425,100.0,99.502,1000.0,0.535,330.829,0
99.503,300.595,258.355,283.209,53.925,93.404,19.117,278.334,265.469,208.864,242.05,95.822,128.369,60.717,59.713,68.932,59.38,63.25,60.559,59.463,58.176,65.891,998.589,669.615,10.29,0.231,2799.937,902.746,3009.352,0.073,124.764,249.144,220.087,194.087,100.0,99.517,1000.0,0.531,331.593,0
99.493,300.0,258.031,282.787,53.074,93.366,18.636,277.821,265.042,208.479,241.585,95.54,128.037,59.889,59.141,68.339,58.238,62.137,59.485,59.364,57.632,65.254,992.237,668.279,10.223,0.229,2799.753,899.192,3009.387,0.073,124.831,248.531,219.945,193.537,100.0,99.508,1000.0,0.529,331.626,0
99.479,297.137,256.471,280.564,52.946,93.043,17.023,275.128,262.877,206.583,239.203,94.761,126.661,58.041,57.985,67.374,55.358,59.204,56.568,58.329,55.906,63.173,957.363,670.463,9.917,0.224,2799.675,882.563,3008.301,0.073,127.086,245.72,220.333,191.498,100.0,99.459,1000.0,0.518,331.024,0
99.515,299.703,257.945,282.686,53.286,93.157,17.261,277.616,264.669,207.998,241.335,95.22,127.41,58.734,58.236,67.468,56.665,60.554,57.93,59.234,56.503,64.074,987.931,670.03,10.164,0.227,2799.883,896.172,3008.538,0.073,126.875,246.983,221.11,192.944,100.0,99.442,1000.0,0.523,331.182,0
99.455,301.626,259.071,284.383,53.517,93.089,17.546,279.639,265.956,208.852,242.95,95.53,128.064,59.309,58.659,67.82,58.169,62.131,59.493,60.424,56.88,64.604,1010.481,670.449,10.345,0.229,2800.546,905.957,3009.389,0.073,125.903,246.213,219.57,193.972,100.0,99.37,1000.0,0.531,331.386,0
99.428,300.721,258.615,283.683,53.686,92.995,16.981,278.831,265.366,208.449,242.349,95.403,127.927,58.738,58.279,67.537,57.398,61.336,58.721,60.042,56.512,64.168,997.712,669.89,10.252,0.229,2800.46,900.895,3009.162,0.072,126.213,245.57,219.521,193.495,100.0,99.347,1000.0,0.532,331.056,0
99.415,299.007,257.619,282.3,53.506,92.836,16.691,277.213,264.209,207.52,241.002,95.017,127.352,58.273,58.088,67.484,56.565,60.453,57.863,59.159,56.247,63.797,977.299,670.729,10.083,0.226,2800.353,891.718,3008.391,0.071,126.683,244.935,219.738,192.521,100.0,99.35,1000.0,0.527,330.049,0
99.434,300.124,258.338,283.278,53.251,93.194,16.683,278.271,264.924,208.408,241.884,95.339,127.844,58.626,57.891,67.57,56.563,60.427,57.844,60.016,56.386,64.069,986.544,669.727,10.173,0.229,2800.024,896.729,3008.928,0.071,126.816,247.27,221.209,193.329,100.0,99.373,1000.0,0.536,330.214,0
99.514,298.206,257.307,281.757,53.203,93.102,16.573,276.31,263.358,207.333,240.185,94.945,126.848,58.036,57.61,67.274,54.791,58.644,56.057,59.933,56.078,63.428,959.597,669.426,9.96,0.227,2799.855,885.277,3009.003,0.071,129.835,247.676,224.085,191.747,100.0,99.466,1000.0,0.533,330.392,0
99.587,284.462,249.586,270.909,53.34,92.803,17.402,263.834,253.924,200.286,229.667,93.335,123.557,56.502,57.556,67.702,50.339,53.761,51.082,57.354,54.992,61.062,784.561,670.157,8.624,0.217,2800.222,812.99,3006.946,0.071,138.198,241.74,225.724,184.834,100.0,99.484,1000.0,0.527,330.203,0
99.623,295.565,255.837,279.736,53.746,93.241,17.126,274.061,261.614,206.026,238.165,94.868,126.411,58.178,58.179,68.218,54.469,58.124,55.491,59.444,56.271,63.338,920.873,666.08,9.699,0.227,2800.124,871.536,3009.057,0.071,131.157,247.36,224.433,190.594,100.0,99.562,1000.0,0.535,330.771,0
99.546,301.512,259.303,284.474,54.223,93.453,13.496,279.433,265.736,209.569,242.874,95.909,128.747,57.251,56.924,67.516,54.751,58.606,55.96,60.352,55.032,62.843,990.864,669.985,10.277,0.234,2799.988,901.884,3009.741,0.073,124.35,251.088,220.838,194.035,100.0,99.579,1000.0,0.552,329.995,0
99.59,301.208,259.147,284.341,53.004,93.25,18.883,279.267,265.33,209.272,242.744,95.507,128.359,61.894,59.919,70.302,59.434,63.106,60.452,59.777,58.982,66.728,991.65,669.925,10.243,0.231,2800.087,900.267,3009.4,0.072,124.105,250.043,220.284,194.563,100.0,99.566,1000.0,0.532,330.161,0
99.553,301.176,259.179,284.355,54.041,93.436,17.723,279.246,265.338,209.349,242.765,95.809,128.662,59.934,59.097,68.997,58.07,61.872,59.211,59.946,57.304,65.093,986.576,669.409,10.236,0.234,2800.151,900.105,3009.043,0.072,124.37,249.993,220.317,194.412,100.0,99.574,1000.0,0.526,331.619,0
99.567,302.339,259.869,285.351,53.12,93.575,17.51,280.315,266.058,210.09,243.572,95.848,128.834,58.943,58.225,67.471,56.831,60.671,58.016,59.791,56.839,64.622,1000.149,670.028,10.334,0.234,2799.932,905.375,3008.976,0.072,124.18,252.225,221.526,194.805,100.0,99.576,1000.0,0.517,331.622,0
99.559,303.353,260.488,286.302,53.339,93.553,16.132,281.202,266.723,210.546,244.312,95.983,129.001,58.292,57.446,67.041,55.936,59.689,57.076,60.27,55.951,63.899,1010.794,669.542,10.423,0.235,2799.961,909.975,3009.649,0.072,124.003,252.376,221.365,195.168,100.0,99.361,1000.0,0.521,330.956,0
99.603,302.616,260.087,285.898,53.222,93.527,16.531,280.486,266.239,209.959,243.816,95.842,128.659,58.494,57.568,67.01,55.972,59.831,57.174,59.785,56.118,64.028,1000.596,668.095,10.345,0.235,2799.837,906.153,3009.423,0.072,125.544,249.107,220.934,193.95,100.0,99.562,1000.0,0.529,330.696,0
99.681,300.641,258.997,284.275,53.555,93.297,16.209,278.729,264.905,209.054,242.41,95.504,128.053,57.686,57.141,66.533,54.647,58.472,55.834,59.807,55.552,63.312,975.858,669.307,10.147,0.232,2800.369,895.647,3008.939,0.072,126.164,248.546,221.367,192.733,100.0,99.559,1000.0,0.529,330.868,0
99.716,301.01,259.247,284.607,53.079,93.282,17.223,278.835,264.811,208.827,242.465,95.215,127.747,57.882,57.854,67.058,55.407,59.263,56.644,60.183,55.816,63.529,981.732,670.404,10.158,0.231,2799.819,895.846,3008.733,0.072,125.969,247.716,220.558,192.72,100.0,99.55,1000.0,0.516,331.101,0
99.614,303.589,260.777,286.799,53.81,93.097,17.57,281.311,266.616,209.934,244.56,95.7,128.711,58.638,58.286,67.406,57.149,61.082,58.449,59.649,56.212,64.295,1011.45,669.985,10.41,0.234,2800.703,909.42,3009.135,0.072,124.946,246.869,218.885,194.283,100.0,99.554,1000.0,0.519,331.104,0
99.517,304.204,260.982,287.255,54.419,92.875,17.173,281.743,267.076,209.949,244.906,95.475,128.649,58.541,57.754,67.183,56.767,60.741,58.11,59.937,56.184,64.2,1023.503,671.123,10.474,0.232,2800.302,912.584,3009.139,0.074,124.502,246.452,218.26,194.499,100.0,99.53,1000.0,0.521,331.772,0
99.53,302.11,259.954,285.601,54.086,93.241,17.579,279.973,265.646,209.377,243.527,95.52,128.396,58.672,58.088,67.498,56.426,60.258,57.638,59.989,56.549,64.315,991.023,668.82,10.257,0.233,2800.182,901.383,3009.077,0.073,125.638,247.058,219.79,193.753,100.0,99.547,1000.0,0.53,331.298,0
99.513,301.663,259.813,285.247,53.764,93.585,15.628,279.478,265.336,209.758,243.203,95.685,128.513,57.161,56.539,66.277,53.603,57.566,54.958,60.16,54.663,62.618,979.449,670.643,10.196,0.235,2799.872,898.165,3009.125,0.071,126.434,251.129,223.186,193.183,100.0,99.532,1000.0,0.529,330.58,0
99.598,301.084,259.565,284.852,53.887,93.533,15.698,278.915,264.938,209.633,242.806,95.614,128.411,57.483,56.858,66.757,53.853,57.689,55.068,59.929,55.131,62.942,969.665,669.987,10.127,0.235,2800.257,894.513,3009.363,0.07,126.84,251.683,224.014,193.014,100.0,99.608,1000.0,0.533,330.446,0
99.624,300.154,259.075,284.288,54.174,93.544,16.262,277.818,264.234,209.258,242.002,95.503,128.383,57.821,57.401,67.109,53.99,57.653,55.048,59.911,55.913,63.388,955.398,668.901,10.022,0.234,2799.92,888.882,3008.252,0.071,125.934,251.511,222.885,192.741,100.0,99.531,1000.0,0.516,330.322,0
99.624,301.199,259.683,285.318,54.316,93.262,17.433,278.891,265.0,209.412,242.898,95.491,128.863,58.764,58.126,67.488,55.796,59.673,57.051,59.887,57.083,64.554,971.5,669.379,10.134,0.234,2800.306,894.695,3008.904,0.073,123.843,248.261,218.67,193.386,100.0,99.615,1000.0,0.494,330.302,0
99.605,301.202,259.719,285.347,53.791,93.497,17.152,278.898,264.98,209.752,242.903,95.538,128.862,58.431,57.937,67.294,55.486,59.377,56.767,59.849,56.885,64.377,969.353,669.026,10.126,0.235,2800.259,894.369,3008.82,0.073,124.152,251.065,220.784,193.256,100.0,99.604,1000.0,0.492,330.399,0
99.589,300.456,259.318,284.739,53.97,93.46,18.745,278.121,264.466,209.444,242.415,95.468,128.754,59.507,58.801,68.158,56.349,60.172,57.55,59.36,58.074,65.505,958.131,670.364,10.048,0.234,2800.521,890.275,3008.237,0.073,124.48,250.7,221.001,193.33,100.0,99.593,1000.0,0.495,330.725,0
99.586,300.834,259.499,285.139,53.315,93.179,21.001,278.494,264.643,209.334,242.611,95.129,128.469,61.258,60.425,69.627,59.002,62.823,60.203,59.161,59.913,67.388,967.389,669.306,10.08,0.232,2800.193,891.843,3007.744,0.075,124.038,249.924,220.228,193.71,100.0,99.588,1000.0,0.508,332.019,0
99.612,297.774,257.817,282.76,54.299,92.425,20.124,275.688,262.412,207.343,240.154,94.524,127.371,59.777,59.665,69.031,56.66,60.461,57.831,57.717,58.668,65.581,929.023,668.989,9.766,0.228,2799.853,874.873,3007.836,0.074,124.671,244.564,217.408,191.79,100.0,99.536,1000.0,0.505,331.961,0
99.545,299.426,258.977,284.14,53.545,92.862,16.646,277.346,263.499,208.948,241.505,94.635,127.902,57.254,57.228,66.802,53.761,57.626,55.028,59.164,56.096,63.07,947.507,670.444,9.901,0.229,2800.14,882.113,3008.144,0.072,123.707,246.486,217.865,192.122,100.0,99.322,1000.0,0.505,329.881,0
99.576,300.498,259.665,285.007,55.357,93.321,19.612,278.323,264.264,210.044,242.527,95.551,129.138,59.933,59.319,68.777,56.987,60.834,58.22,59.913,58.607,65.876,950.481,669.442,10.009,0.236,2800.37,888.348,3008.015,0.074,124.16,249.213,219.667,193.427,100.0,99.351,1000.0,0.499,331.181,0
99.591,300.931,259.917,285.397,55.114,93.152,20.159,278.723,264.519,210.326,242.775,95.408,129.06,60.623,59.692,69.191,57.731,61.611,59.0,59.347,59.339,66.586,957.1,667.846,10.042,0.235,2800.862,890.094,3008.234,0.074,124.029,250.643,220.546,193.478,100.0,99.351,1000.0,0.506,331.417,0
99.502,303.752,261.208,287.393,54.818,92.823,21.919,281.166,266.393,211.737,244.736,95.527,129.562,62.504,61.29,70.622,61.656,65.605,62.984,58.34,60.922,68.613,1000.881,669.336,10.346,0.235,2801.087,906.047,3008.871,0.075,123.096,254.64,221.873,195.318,100.0,99.239,1000.0,0.503,332.248,0
99.452,305.726,262.0,288.658,53.933,92.5,20.178,282.817,267.708,212.554,246.032,95.164,129.862,61.639,60.564,69.91,61.848,65.917,63.328,61.238,60.103,68.004,1037.112,670.664,10.559,0.232,2802.053,916.695,3009.458,0.075,122.16,258.107,223.176,196.045,100.0,99.218,1000.0,0.493,331.916,0
99.484,306.19,262.186,288.962,52.347,92.615,19.31,283.173,268.056,212.716,246.377,95.048,129.675,61.203,59.981,69.261,61.275,65.365,62.798,59.289,59.48,67.445,1046.682,665.896,10.61,0.231,2801.572,919.34,3009.634,0.075,121.832,258.269,222.949,195.887,100.0,99.208,1000.0,0.49,331.687,0
99.453,305.913,262.132,288.831,52.812,92.598,20.041,282.936,267.841,212.725,246.259,95.195,129.718,61.366,60.544,69.66,61.785,65.85,63.27,58.312,59.915,67.834,1038.796,669.811,10.573,0.232,2802.416,917.492,3009.334,0.075,122.037,258.271,223.129,195.85,100.0,99.179,1000.0,0.493,331.649,0
99.409,303.838,261.2,287.416,53.163,92.685,17.797,281.005,266.361,211.846,244.659,95.059,129.159,59.051,58.592,68.064,57.703,61.725,59.147,58.289,57.835,65.383,1004.905,671.342,10.333,0.232,2802.041,904.968,3008.975,0.074,123.06,257.223,223.637,194.547,100.0,99.159,1000.0,0.488,330.614,0
99.426,305.202,261.947,288.518,52.834,92.671,17.696,282.259,267.274,212.491,245.74,95.106,129.454,59.427,58.782,68.131,58.857,62.882,60.328,58.465,58.021,65.851,1023.765,668.799,10.463,0.232,2801.27,911.709,3009.149,0.073,122.455,257.953,223.499,195.305,100.0,99.194,1000.0,0.501,330.542,0
99.434,306.234,262.398,289.197,52.807,92.698,17.469,283.174,267.98,212.95,246.59,95.28,129.794,59.494,58.761,68.034,59.288,63.358,60.814,58.927,58.115,66.042,1038.309,668.308,10.579,0.233,2801.135,917.659,3009.548,0.074,121.974,258.384,223.125,195.843,100.0,99.199,1000.0,0.506,330.305,0
99.443,306.133,262.398,289.183,53.024,92.681,18.291,283.099,267.893,212.937,246.566,95.277,129.81,60.165,59.083,68.497,59.609,63.606,61.041,58.799,58.783,66.702,1034.357,666.253,10.556,0.233,2801.523,916.513,3009.559,0.075,121.998,258.282,223.128,195.964,100.0,99.238,1000.0,0.503,330.118,0
99.449,306.41,262.513,289.382,52.433,92.667,19.466,283.354,268.019,213.034,246.812,95.2,129.792,61.457,60.462,69.577,61.785,65.831,63.272,58.336,60.02,67.987,1039.644,670.28,10.582,0.233,2802.046,917.876,3009.558,0.074,121.723,258.517,222.959,196.269,100.0,99.189,1000.0,0.502,331.506,0
99.455,305.567,262.091,288.792,52.233,92.649,19.601,282.443,267.254,212.494,246.05,94.907,129.462,61.048,60.242,69.465,60.84,64.821,62.274,58.126,59.765,67.566,1026.908,669.261,10.473,0.231,2802.19,911.944,3008.953,0.074,122.055,258.055,223.16,195.197,100.0,99.224,1000.0,0.515,331.027,0
99.425,304.554,261.686,288.157,52.438,92.603,18.668,281.554,266.612,212.142,245.341,94.88,129.275,60.164,58.924,68.636,58.486,62.415,59.831,58.11,58.755,66.368,1008.983,670.59,10.35,0.231,2802.023,905.661,3008.515,0.074,122.541,257.569,223.368,194.567,100.0,99.211,1000.0,0.504,330.839,0
99.408,302.576,260.914,286.879,53.799,92.633,18.977,279.805,265.326,211.418,243.916,94.883,129.074,60.309,59.226,68.891,57.842,61.706,59.106,57.932,58.958,66.439,974.887,669.634,10.125,0.232,2802.36,894.403,3008.298,0.073,123.486,256.831,224.332,193.432,100.0,99.201,1000.0,0.505,330.744,0
99.46,301.371,258.736,284.298,52.985,92.952,18.026,278.327,265.418,209.39,241.87,95.848,129.206,59.335,58.873,68.393,57.816,61.796,59.244,57.701,57.861,65.486,989.06,668.747,10.31,0.237,2801.484,904.092,3008.709,0.074,122.295,253.028,219.754,191.959,100.0,99.221,1000.0,0.499,331.043,0
99.448,298.77,255.885,280.801,53.148,93.298,16.531,275.487,264.523,206.367,238.754,95.734,128.173,57.913,57.854,67.431,56.332,60.318,57.796,59.433,56.821,64.152,992.225,667.932,10.318,0.235,2800.104,903.848,3008.062,0.073,120.79,246.989,214.358,189.36,100.0,99.222,1000.0,0.508,329.695,0
99.436,299.59,256.279,281.471,52.713,92.922,16.295,276.306,265.01,206.32,239.514,95.306,127.924,58.14,57.872,67.385,57.019,61.044,58.531,60.232,57.007,64.384,1009.818,669.087,10.394,0.231,2800.146,907.454,3008.894,0.073,119.694,244.494,211.782,189.741,100.0,99.224,1000.0,0.497,329.647,0
99.445,299.666,256.352,281.557,52.821,93.063,16.93,276.278,265.027,206.373,239.636,95.396,128.059,58.761,58.34,67.831,57.742,61.754,59.22,59.549,57.631,65.043,1008.607,668.235,10.396,0.232,2800.059,907.596,3008.671,0.073,119.731,244.056,211.483,189.984,100.0,99.223,1000.0,0.5,329.973,0
99.415,295.242,254.221,278.214,52.761,93.258,15.44,271.672,261.874,204.045,235.795,94.739,126.702,56.374,56.722,66.676,53.145,56.971,54.44,62.193,55.525,62.337,944.356,670.466,9.905,0.228,2800.014,881.425,3007.737,0.072,121.955,246.315,215.946,187.054,100.0,99.217,1000.0,0.505,329.31,0
99.424,298.822,256.097,281.001,53.248,93.021,18.322,275.189,264.27,205.484,238.858,95.231,127.846,59.518,58.963,68.613,57.963,61.867,59.297,59.314,58.178,65.586,991.779,670.653,10.269,0.231,2800.043,900.954,3008.656,0.073,120.361,245.0,212.989,189.799,100.0,99.205,1000.0,0.495,330.033,0
